date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:33	6677/6677	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:30%20GMT	https://depoaplus.com/wp-json/wp/v2/tags/143	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/tags/143.json	(from https://depoaplus.com/tag/jual-metal-stud-aplus/)
13:59:33	45963/45963	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/tag/jual-metal-stud-aplus/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/jual-metal-stud-aplus/feed/index.html	(from https://depoaplus.com/tag/jual-metal-stud-aplus/)
13:59:34	6631/6631	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:32%20GMT	https://depoaplus.com/wp-json/wp/v2/tags/144	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/tags/144.json	(from https://depoaplus.com/tag/jual-u-runner-aplus/)
13:59:34	45953/45953	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/tag/jual-u-runner-aplus/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/jual-u-runner-aplus/feed/index.html	(from https://depoaplus.com/tag/jual-u-runner-aplus/)
13:59:35	6700/6700	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:33%20GMT	https://depoaplus.com/wp-json/wp/v2/tags/145	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/tags/145.json	(from https://depoaplus.com/tag/rangka-partisi-dinding/)
13:59:35	47639/47639	---M--	200	added ('OK')	image/png	date:Mon,%2024%20May%202021%2008:38:09%20GMT	https://depoaplus.com/wp-content/uploads/2021/05/silika-aplus-board-semen-board-grc-papan-grc-bebas-asbes-bekasi-300x300.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/05/silika-aplus-board-semen-board-grc-papan-grc-bebas-asbes-bekasi-300x300.png	(from https://depoaplus.com/aplus-papan-silika/)
13:59:35	23311/23311	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/tag/rangka-partisi-dinding/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/rangka-partisi-dinding/feed/index.html	(from https://depoaplus.com/tag/rangka-partisi-dinding/)
13:59:35	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1655811259	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-19918260.css	(from https://depoaplus.com/aplus-papan-silika/)
13:59:37	15250/15250	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:34%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/519	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/519.json	(from https://depoaplus.com/aplus-papan-silika/)
13:59:37	2825/2825	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:36%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Faplus-papan-silika%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embedd82f.json	(from https://depoaplus.com/aplus-papan-silika/)
13:59:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2006:59:36%20GMT	https://depoaplus.com/?p=519	E:/WEBSITE/DEPO%20GADING/depoaplus.com/indexcc08.html	(from https://depoaplus.com/aplus-papan-silika/)
13:59:38	2913/2913	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2006:59:36%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Faplus-papan-silika%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed0b51	(from https://depoaplus.com/aplus-papan-silika/)
13:59:41	115895/115895	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:37%20GMT	https://depoaplus.com/tag/aplus-papan-silika-board/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/aplus-papan-silika-board/index.html	(from https://depoaplus.com/aplus-papan-silika/)
13:59:41	280881/280881	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Apr%202021%2002:43:08%20GMT	https://depoaplus.com/wp-content/uploads/2021/04/silica-board.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/04/silica-board.jpg	(from https://depoaplus.com/aplus-papan-silika/)
13:59:41	115880/115880	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:38%20GMT	https://depoaplus.com/tag/jual-silika-board-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/jual-silika-board-aplus/index.html	(from https://depoaplus.com/aplus-papan-silika/)
13:59:41	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:53:06%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-2188.css?ver=3.6.3.1629908753	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-2188bffd.css	(from https://depoaplus.com/category/silika-board/)
13:59:42	115760/115760	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:38%20GMT	https://depoaplus.com/tag/papan-grc-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/papan-grc-aplus/index.html	(from https://depoaplus.com/aplus-papan-silika/)
13:59:44	6564/6564	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:41%20GMT	https://depoaplus.com/wp-json/wp/v2/categories/116	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/categories/116.json	(from https://depoaplus.com/category/silika-board/)
13:59:44	115790/115790	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:40%20GMT	https://depoaplus.com/tag/semen-board-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/semen-board-aplus/index.html	(from https://depoaplus.com/aplus-papan-silika/)
13:59:44	115775/115775	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:40%20GMT	https://depoaplus.com/tag/semenboard-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/semenboard-aplus/index.html	(from https://depoaplus.com/aplus-papan-silika/)
13:59:44	40827/40827	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/category/silika-board/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/category/silika-board/feed/index.html	(from https://depoaplus.com/category/silika-board/)
13:59:44	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1679730219	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-19914586.css	(from https://depoaplus.com/alc-adhesive-220/)
13:59:45	15921/15921	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:43%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/614	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/614.json	(from https://depoaplus.com/alc-adhesive-220/)
13:59:46	2696/2696	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:44%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Falc-adhesive-220%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed6f24.json	(from https://depoaplus.com/alc-adhesive-220/)
13:59:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2006:59:44%20GMT	https://depoaplus.com/?p=614	E:/WEBSITE/DEPO%20GADING/depoaplus.com/index08c1.html	(from https://depoaplus.com/alc-adhesive-220/)
13:59:47	2781/2781	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2006:59:45%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Falc-adhesive-220%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embedb33b	(from https://depoaplus.com/alc-adhesive-220/)
13:59:48	1253046/1253046	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202023%2000:30:30%20GMT	https://depoaplus.com/wp-content/uploads/2023/03/semen-perekat-aplus-220-alc-adhesive.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2023/03/semen-perekat-aplus-220-alc-adhesive.png	(from https://depoaplus.com/alc-adhesive-220/)
13:59:48	30302/30302	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Aug%202018%2002:18:20%20GMT	https://aplus.co.id/wp-content/uploads/2018/04/Aplus-Batten1.jpg	E:/WEBSITE/DEPO%20GADING/aplus.co.id/wp-content/uploads/2018/04/Aplus-Batten1.jpg	(from https://depoaplus.com/reng-aplus/)
13:59:48	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1655476222	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-19914037.css	(from https://depoaplus.com/reng-aplus/)
13:59:49	19864/19864	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:47%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/1488	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/1488.json	(from https://depoaplus.com/reng-aplus/)
13:59:50	143519/143519	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:46%20GMT	https://depoaplus.com/category/mortar/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/category/mortar/index.html	(from https://depoaplus.com/alc-adhesive-220/)
13:59:50	2742/2742	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:48%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Freng-aplus%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embedef78.json	(from https://depoaplus.com/reng-aplus/)
13:59:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2006:59:48%20GMT	https://depoaplus.com/?p=1488	E:/WEBSITE/DEPO%20GADING/depoaplus.com/index5795.html	(from https://depoaplus.com/reng-aplus/)
13:59:51	2830/2830	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2006:59:49%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Freng-aplus%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed7384	(from https://depoaplus.com/reng-aplus/)
13:59:51	525929/525929	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2007:07:24%20GMT	https://depoaplus.com/wp-content/uploads/2021/09/reng-batten-aplus-murah.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/09/reng-batten-aplus-murah.png	(from https://depoaplus.com/reng-aplus/)
13:59:51	38981/38981	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2007:12:32%20GMT	https://depoaplus.com/wp-content/uploads/2021/09/RENG-GALVANIS-APLUS.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/09/RENG-GALVANIS-APLUS.png	(from https://depoaplus.com/reng-aplus/)
13:59:51	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:53:06%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-2188.css?ver=3.6.3.1658316427	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-2188e54d.css	(from https://depoaplus.com/category/produk/)
13:59:53	6421/6421	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:51%20GMT	https://depoaplus.com/wp-json/wp/v2/categories/1	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/categories/1.json	(from https://depoaplus.com/category/produk/)
13:59:53	665/665	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:53:07%20GMT	https://depoaplus.com/wp-content/uploads/elementor/css/post-2092.css?ver=1660211587	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/elementor/css/post-20927c7c.css	(from https://depoaplus.com/category/produk/)
13:59:53	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1656062818	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991e0b7.css	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:53	837530/837530	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jun%202022%2008:05:56%20GMT	https://depoaplus.com/wp-content/uploads/2021/05/skim-coat-spesial-aplus-111.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/05/skim-coat-spesial-aplus-111.png	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:54	228157/228157	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/category/produk/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/category/produk/feed/index.html	(from https://depoaplus.com/category/produk/)
13:59:54	16642/16642	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:52%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/1077	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/1077.json	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:55	990/990	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/skim-coat-special-aplus-20-kg/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/skim-coat-special-aplus-20-kg/feed/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:55	2866/2866	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:53%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fskim-coat-special-aplus-20-kg%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed0514.json	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2006:59:53%20GMT	https://depoaplus.com/?p=1077	E:/WEBSITE/DEPO%20GADING/depoaplus.com/index8146.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:56	2989/2989	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2006:59:54%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fskim-coat-special-aplus-20-kg%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embedb576	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:59	116678/116678	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:55%20GMT	https://depoaplus.com/tag/depo-aplus-skim-coat/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/depo-aplus-skim-coat/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:59	116696/116696	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:55%20GMT	https://depoaplus.com/tag/harga-skim-coat-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/harga-skim-coat-aplus/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:59	116678/116678	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:56%20GMT	https://depoaplus.com/tag/jual-skim-coat-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/jual-skim-coat-aplus/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:59	1145075/1145075	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20May%202021%2007:37:50%20GMT	https://depoaplus.com/wp-content/uploads/2021/05/skimcoat-special-aplus-murah-depo-aplus.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/05/skimcoat-special-aplus-murah-depo-aplus.jpg	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
13:59:59	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1629908709	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-199104c6.css	(from https://depoaplus.com/skim-coat-putih-111/)
14:00:02	116678/116678	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:58%20GMT	https://depoaplus.com/tag/jual-skim-coat-murah/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/jual-skim-coat-murah/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
14:00:02	116606/116606	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:58%20GMT	https://depoaplus.com/tag/skim-coat-a-plus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/skim-coat-a-plus/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
14:00:02	116624/116624	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2006:59:58%20GMT	https://depoaplus.com/tag/skim-coat-dinding/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/skim-coat-dinding/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
14:00:02	12829/12829	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2006:59:58%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/635	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/635.json	(from https://depoaplus.com/skim-coat-putih-111/)
14:00:04	2536/2536	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2007:00:01%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fskim-coat-putih-111%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embede055.json	(from https://depoaplus.com/skim-coat-putih-111/)
14:00:05	116660/116660	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2007:00:01%20GMT	https://depoaplus.com/tag/skim-coat-putih-111/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/skim-coat-putih-111/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
14:00:05	116588/116588	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2007:00:01%20GMT	https://depoaplus.com/tag/skim-coat-putih/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/skim-coat-putih/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
14:00:05	116624/116624	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2007:00:01%20GMT	https://depoaplus.com/tag/skim-coat-special/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/skim-coat-special/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
14:00:07	116732/116732	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2007:00:03%20GMT	https://depoaplus.com/tag/skim-coat-spesial-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/skim-coat-spesial-aplus/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
14:00:07	2609/2609	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2007:00:04%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fskim-coat-putih-111%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed0028	(from https://depoaplus.com/skim-coat-putih-111/)
14:00:08	116462/116462	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2007:00:04%20GMT	https://depoaplus.com/tag/skimcoat/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/skimcoat/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
14:00:08	116714/116714	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Mar%202023%2007:00:04%20GMT	https://depoaplus.com/tag/skimcoat-spesial-aplus/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/tag/skimcoat-spesial-aplus/index.html	(from https://depoaplus.com/skim-coat-special-aplus-20-kg/)
14:00:08	950/950	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/skim-coat-putih-111/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/skim-coat-putih-111/feed/index.html	(from https://depoaplus.com/skim-coat-putih-111/)
14:00:08	1048593/1048593	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Apr%202021%2007:16:31%20GMT	https://depoaplus.com/wp-content/uploads/2021/04/SKIMCOAT-PUTIH-APLUS-111.jpg	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/04/SKIMCOAT-PUTIH-APLUS-111.jpg	(from https://depoaplus.com/skim-coat-putih-111/)
14:00:08	46496/46496	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Apr%202021%2004:40:49%20GMT	https://depoaplus.com/wp-content/uploads/2021/04/semen-skimcoat-putih-Aplus-Instant-Cement_Skim-Coat-Putih-111-termurah-300x300.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/04/semen-skimcoat-putih-Aplus-Instant-Cement_Skim-Coat-Putih-111-termurah-300x300.png	(from https://depoaplus.com/skim-coat-putih-111/)
14:00:08	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1629908696	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-19919a01.css	(from https://depoaplus.com/aplus-88-tile-on-adhesive/)
14:00:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2007:00:07%20GMT	https://depoaplus.com/?p=635	E:/WEBSITE/DEPO%20GADING/depoaplus.com/indexb753.html	(from https://depoaplus.com/skim-coat-putih-111/)
14:00:09	974/974	---MC-	200	added ('OK')	application/rss+xml	etag:%22896301d10b4b55bb166c986c907a351b%22	https://depoaplus.com/aplus-88-tile-on-adhesive/feed/	E:/WEBSITE/DEPO%20GADING/depoaplus.com/aplus-88-tile-on-adhesive/feed/index.html	(from https://depoaplus.com/aplus-88-tile-on-adhesive/)
14:00:09	13231/13231	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2007:00:07%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/651	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/651.json	(from https://depoaplus.com/aplus-88-tile-on-adhesive/)
14:00:10	2566/2566	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2007:00:08%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Faplus-88-tile-on-adhesive%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed1ef5.json	(from https://depoaplus.com/aplus-88-tile-on-adhesive/)
14:00:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2007:00:08%20GMT	https://depoaplus.com/?p=651	E:/WEBSITE/DEPO%20GADING/depoaplus.com/indexa26f.html	(from https://depoaplus.com/aplus-88-tile-on-adhesive/)
14:00:11	2639/2639	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Mar%202023%2007:00:09%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Faplus-88-tile-on-adhesive%2F&format=xml	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embed605d	(from https://depoaplus.com/aplus-88-tile-on-adhesive/)
14:00:11	340059/340059	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Apr%202021%2007:33:11%20GMT	https://depoaplus.com/wp-content/uploads/2021/04/TILE-ON-TILE-ADHESIVE-APLUS-SEMEN-KERAMIK-KOLAM-RENANG.png	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/2021/04/TILE-ON-TILE-ADHESIVE-APLUS-SEMEN-KERAMIK-KOLAM-RENANG.png	(from https://depoaplus.com/aplus-88-tile-on-adhesive/)
14:00:11	475/475	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Aug%202022%2009:52:46%20GMT	https://depoaplus.com/wp-content/uploads/happyaddons/css/ha-1991.css?ver=3.6.3.1679731930	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-content/uploads/happyaddons/css/ha-19911704.css	(from https://depoaplus.com/semen-plaster-aplus-22/)
14:00:12	12185/12185	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2007:00:10%20GMT	https://depoaplus.com/wp-json/wp/v2/posts/623	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/wp/v2/posts/623.json	(from https://depoaplus.com/semen-plaster-aplus-22/)
14:00:13	2551/2551	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Mar%202023%2007:00:11%20GMT	https://depoaplus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdepoaplus.com%2Fsemen-plaster-aplus-22%2F	E:/WEBSITE/DEPO%20GADING/depoaplus.com/wp-json/oembed/1.0/embededae.json	(from https://depoaplus.com/semen-plaster-aplus-22/)
14:00:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Mar%202023%2007:00:12%20GMT	https://depoaplus.com/?p=623	E:/WEBSITE/DEPO%20GADING/depoaplus.com/index5024.html	(from https://depoaplus.com/semen-plaster-aplus-22/)
